Om	H0	M	w_m	k	alpha	chi
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.29881923978766206	68.5262378673794	-19.392824798215827	0.14032089156114994	36396.011542873624	0.06619011210500922	1564.997310866646
0.30648963141358987	67.98690411871169	-19.408436042614145	0.14166622379713006	35436.39280803479	0.06496183973627186	1565.7049286538013
0.30648963141358987	67.98690411871169	-19.408436042614145	0.14166622379713006	35436.39280803479	0.06496183973627186	1565.7049286538013
0.30648963141358987	67.98690411871169	-19.408436042614145	0.14166622379713006	35436.39280803479	0.06496183973627186	1565.7049286538013
0.3061686720889736	68.00911388410427	-19.405365791008283	0.141610345763862	35276.2902439583	0.07293246677182706	1566.271977361228
0.3061686720889736	68.00911388410427	-19.405365791008283	0.141610345763862	35276.2902439583	0.07293246677182706	1566.271977361228
0.3061686720889736	68.00911388410427	-19.405365791008283	0.141610345763862	35276.2902439583	0.07293246677182706	1566.271977361228
0.3061686720889736	68.00911388410427	-19.405365791008283	0.141610345763862	35276.2902439583	0.07293246677182706	1566.271977361228
0.30591225268383904	67.98208276748913	-19.407600907858114	0.14137929248857725	35281.806589078966	0.07212637615440098	1565.2839078046648
0.30307353805058596	68.13383510619792	-19.403855914072256	0.14069338841138193	35626.338925013544	0.07089729462169744	1564.9687150161676
0.30307353805058596	68.13383510619792	-19.403855914072256	0.14069338841138193	35626.338925013544	0.07089729462169744	1564.9687150161676
0.30307353805058596	68.13383510619792	-19.403855914072256	0.14069338841138193	35626.338925013544	0.07089729462169744	1564.9687150161676
0.30307353805058596	68.13383510619792	-19.403855914072256	0.14069338841138193	35626.338925013544	0.07089729462169744	1564.9687150161676
0.30307353805058596	68.13383510619792	-19.403855914072256	0.14069338841138193	35626.338925013544	0.07089729462169744	1564.9687150161676
0.3057534877194052	67.90368736433005	-19.412417650238556	0.14098020457213462	34848.54519585213	0.08840368401902098	1567.0671654093883
0.3047501367594465	67.89343115299877	-19.413860721118173	0.1404751238983428	34668.2226933083	0.10035301030887801	1568.9909610772997
0.3047501367594465	67.89343115299877	-19.413860721118173	0.1404751238983428	34668.2226933083	0.10035301030887801	1568.9909610772997
0.3047501367594465	67.89343115299877	-19.413860721118173	0.1404751238983428	34668.2226933083	0.10035301030887801	1568.9909610772997
0.3047501367594465	67.89343115299877	-19.413860721118173	0.1404751238983428	34668.2226933083	0.10035301030887801	1568.9909610772997
0.3085014075366157	67.58663380498786	-19.423044992584696	0.14092199513753226	34187.212849519005	0.09822681508368235	1571.7453061334945
0.3085014075366157	67.58663380498786	-19.423044992584696	0.14092199513753226	34187.212849519005	0.09822681508368235	1571.7453061334945
0.31214388895675516	67.42669413364031	-19.42379276660027	0.14191182043842565	33597.85104499092	0.11196298375761585	1572.8005993949753
0.30886546959409666	67.66986626263999	-19.42170080424327	0.14143600941134654	34220.65884751731	0.0999524612756146	1572.2301390693651
0.31286895970011863	67.31531133372347	-19.42470875925015	0.1417719117194018	33468.41360292952	0.11060052487911844	1571.3784320490356
0.30980412439767324	67.6537687157154	-19.409649480057762	0.141798352166383	34192.72138792077	0.09772188453613831	1571.0119414378776
0.30980412439767324	67.6537687157154	-19.409649480057762	0.141798352166383	34192.72138792077	0.09772188453613831	1571.0119414378776
0.30980412439767324	67.6537687157154	-19.409649480057762	0.141798352166383	34192.72138792077	0.09772188453613831	1571.0119414378776
0.3067963694263855	67.85216430290787	-19.400114555520073	0.14124647754839642	34843.65942486188	0.0833679912858119	1572.5948881453971
0.3067963694263855	67.85216430290787	-19.400114555520073	0.14124647754839642	34843.65942486188	0.0833679912858119	1572.5948881453971
0.3067963694263855	67.85216430290787	-19.400114555520073	0.14124647754839642	34843.65942486188	0.0833679912858119	1572.5948881453971
0.3011664651412708	68.25970633952588	-19.391453939723842	0.14032512659770652	35647.495223162914	0.08012705789329255	1569.3008751273237
0.3011664651412708	68.25970633952588	-19.391453939723842	0.14032512659770652	35647.495223162914	0.08012705789329255	1569.3008751273237
0.3072255394024206	67.77469068597674	-19.406900826269762	0.1411212464809731	34833.36708626815	0.07910324504453385	1568.9439575751676
0.3072255394024206	67.77469068597674	-19.406900826269762	0.1411212464809731	34833.36708626815	0.07910324504453385	1568.9439575751676
0.3072255394024206	67.77469068597674	-19.406900826269762	0.1411212464809731	34833.36708626815	0.07910324504453385	1568.9439575751676
0.3072255394024206	67.77469068597674	-19.406900826269762	0.1411212464809731	34833.36708626815	0.07910324504453385	1568.9439575751676
0.3072255394024206	67.77469068597674	-19.406900826269762	0.1411212464809731	34833.36708626815	0.07910324504453385	1568.9439575751676
0.3072255394024206	67.77469068597674	-19.406900826269762	0.1411212464809731	34833.36708626815	0.07910324504453385	1568.9439575751676
0.30271139607349684	68.12051589143819	-19.39657810564304	0.14047033806379064	35628.77196111728	0.07104465789663814	1569.272803071514
0.30271139607349684	68.12051589143819	-19.39657810564304	0.14047033806379064	35628.77196111728	0.07104465789663814	1569.272803071514
0.30453861294592444	67.87296746956629	-19.4067580502853	0.14029301224379337	34946.0423466417	0.08537216933424828	1570.2505260351027
0.30453861294592444	67.87296746956629	-19.4067580502853	0.14029301224379337	34946.0423466417	0.08537216933424828	1570.2505260351027
0.30453861294592444	67.87296746956629	-19.4067580502853	0.14029301224379337	34946.0423466417	0.08537216933424828	1570.2505260351027
0.30453861294592444	67.87296746956629	-19.4067580502853	0.14029301224379337	34946.0423466417	0.08537216933424828	1570.2505260351027
0.30453861294592444	67.87296746956629	-19.4067580502853	0.14029301224379337	34946.0423466417	0.08537216933424828	1570.2505260351027
0.30453861294592444	67.87296746956629	-19.4067580502853	0.14029301224379337	34946.0423466417	0.08537216933424828	1570.2505260351027
0.2992347161738939	68.27307022612835	-19.40032786228797	0.1394796485186523	35348.90333676498	0.10137581192047475	1569.2219441029915
0.2992347161738939	68.27307022612835	-19.40032786228797	0.1394796485186523	35348.90333676498	0.10137581192047475	1569.2219441029915
0.2992347161738939	68.27307022612835	-19.40032786228797	0.1394796485186523	35348.90333676498	0.10137581192047475	1569.2219441029915
0.3034572588703134	67.94174843128913	-19.409254445706726	0.14007833415754714	34262.1917071895	0.13717824292962782	1571.1277641603167
0.3034572588703134	67.94174843128913	-19.409254445706726	0.14007833415754714	34262.1917071895	0.13717824292962782	1571.1277641603167
0.3011443161872352	68.22740259579528	-19.396344739454076	0.14018203066993148	35008.54567476007	0.11271791779593202	1569.046831758906
0.3011443161872352	68.22740259579528	-19.396344739454076	0.14018203066993148	35008.54567476007	0.11271791779593202	1569.046831758906
0.3011443161872352	68.22740259579528	-19.396344739454076	0.14018203066993148	35008.54567476007	0.11271791779593202	1569.046831758906
0.3011443161872352	68.22740259579528	-19.396344739454076	0.14018203066993148	35008.54567476007	0.11271791779593202	1569.046831758906
0.2988741907908774	68.3903895177685	-19.395578836389017	0.139790792759731	35379.954896248375	0.10795972438079866	1569.0498979430506
0.2988741907908774	68.3903895177685	-19.395578836389017	0.139790792759731	35379.954896248375	0.10795972438079866	1569.0498979430506
0.3009687350587871	68.11445751788663	-19.39903152317732	0.13963683200349664	35095.54180682918	0.10093025174892864	1569.9311169818764
0.3074217204544235	67.59315831296286	-19.41253290409402	0.1404559131765203	33909.27196717917	0.11981429307507876	1569.9406205403245
0.3074217204544235	67.59315831296286	-19.41253290409402	0.1404559131765203	33909.27196717917	0.11981429307507876	1569.9406205403245
0.3074217204544235	67.59315831296286	-19.41253290409402	0.1404559131765203	33909.27196717917	0.11981429307507876	1569.9406205403245
0.3049017980443632	67.87652015817179	-19.40611598098969	0.14047502683693722	34341.76492462857	0.11935705101703253	1567.8866248638496
0.3049017980443632	67.87652015817179	-19.40611598098969	0.14047502683693722	34341.76492462857	0.11935705101703253	1567.8866248638496
0.3049017980443632	67.87652015817179	-19.40611598098969	0.14047502683693722	34341.76492462857	0.11935705101703253	1567.8866248638496
0.30607548905728943	67.80186136305657	-19.406464249245015	0.14070573058861865	34305.821007508996	0.11223450239729195	1568.132480126337
0.30607548905728943	67.80186136305657	-19.406464249245015	0.14070573058861865	34305.821007508996	0.11223450239729195	1568.132480126337
0.3044726657876004	67.93846255066931	-19.404306390305244	0.14053345995074001	34492.55472111411	0.11495560254213591	1567.7841697595961
0.3044726657876004	67.93846255066931	-19.404306390305244	0.14053345995074001	34492.55472111411	0.11495560254213591	1567.7841697595961
0.3028477982126332	67.96876872911771	-19.40337725056692	0.1399082182590017	34512.42339699744	0.12210337725230327	1568.4089115916654
0.3028477982126332	67.96876872911771	-19.40337725056692	0.1399082182590017	34512.42339699744	0.12210337725230327	1568.4089115916654
0.309923463684859	67.49977975994292	-19.409174953160573	0.1412079566658392	33608.73462397963	0.12482448845366313	1574.949581074476
0.3049828749309551	67.82094198656245	-19.404169052517624	0.1402823682602595	34150.22619625614	0.12915777174766474	1569.9738859774716
0.3049828749309551	67.82094198656245	-19.404169052517624	0.1402823682602595	34150.22619625614	0.12915777174766474	1569.9738859774716
0.30874964238364816	67.51084404777001	-19.41136787542112	0.14071925873599908	33525.47746438575	0.1378173420792873	1572.023911822928
0.30874964238364816	67.51084404777001	-19.41136787542112	0.14071925873599908	33525.47746438575	0.1378173420792873	1572.023911822928
0.30874964238364816	67.51084404777001	-19.41136787542112	0.14071925873599908	33525.47746438575	0.1378173420792873	1572.023911822928
0.3055239416890952	67.87176237274238	-19.405942577616038	0.14074192961897436	34395.500343595384	0.11300827590536723	1567.8314755772049
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.3028086873441802	68.02727906576654	-19.40495022077046	0.1401311001594952	34558.04699862564	0.12328218099177168	1568.6100232566146
0.30769928016642845	67.57645060305298	-19.417651808725	0.1405132356062882	33598.57284699642	0.14245854682856443	1570.303125467893
0.30769928016642845	67.57645060305298	-19.417651808725	0.1405132356062882	33598.57284699642	0.14245854682856443	1570.303125467893
0.30769928016642845	67.57645060305298	-19.417651808725	0.1405132356062882	33598.57284699642	0.14245854682856443	1570.303125467893
0.30769928016642845	67.57645060305298	-19.417651808725	0.1405132356062882	33598.57284699642	0.14245854682856443	1570.303125467893
0.30769928016642845	67.57645060305298	-19.417651808725	0.1405132356062882	33598.57284699642	0.14245854682856443	1570.303125467893
0.30902281313971075	67.5570845781423	-19.42217147388563	0.14103676583495045	33762.28790075924	0.1213964901149413	1571.316626375205
0.30902281313971075	67.5570845781423	-19.42217147388563	0.14103676583495045	33762.28790075924	0.1213964901149413	1571.316626375205
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.3050102549013332	67.86468407764261	-19.406190061430316	0.1404759910343204	34274.64141702267	0.12289692153775855	1568.3105225635775
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.30827134287692776	67.58025959082504	-19.415967713682683	0.1407903425542998	33909.85760286488	0.1156050519763269	1568.4642116877753
0.3017371117877387	68.11790633267614	-19.402590557662965	0.1400075033041162	34861.98839370143	0.11277666238910561	1567.6253892208565
0.3017371117877387	68.11790633267614	-19.402590557662965	0.1400075033041162	34861.98839370143	0.11277666238910561	1567.6253892208565
0.3017371117877387	68.11790633267614	-19.402590557662965	0.1400075033041162	34861.98839370143	0.11277666238910561	1567.6253892208565
0.3051520093437952	67.8253345096346	-19.409083202785357	0.14037834653461095	34371.49965913578	0.11285604765014753	1567.3778445450143
0.3051520093437952	67.8253345096346	-19.409083202785357	0.14037834653461095	34371.49965913578	0.11285604765014753	1567.3778445450143
0.3023676841605057	67.99699608013803	-19.410605302031005	0.13980246470788824	34561.57680451748	0.12258610408123241	1571.087420214981
0.29600311265276064	68.56009216511436	-19.390112941915923	0.13913585573374004	35783.583377572766	0.10408426870753615	1570.5983016678688
0.29600311265276064	68.56009216511436	-19.390112941915923	0.13913585573374004	35783.583377572766	0.10408426870753615	1570.5983016678688
0.29600311265276064	68.56009216511436	-19.390112941915923	0.13913585573374004	35783.583377572766	0.10408426870753615	1570.5983016678688
0.29600311265276064	68.56009216511436	-19.390112941915923	0.13913585573374004	35783.583377572766	0.10408426870753615	1570.5983016678688
0.30061261086290025	68.246999883065	-19.403066616721773	0.14001492267308777	35165.9870370925	0.10598843253305984	1569.237117704871
0.30061261086290025	68.246999883065	-19.403066616721773	0.14001492267308777	35165.9870370925	0.10598843253305984	1569.237117704871
0.3064650920870802	67.71134320680682	-19.416498744060462	0.14050891219469291	34436.87534262901	0.09760504031242306	1569.780289618877
0.3064650920870802	67.71134320680682	-19.416498744060462	0.14050891219469291	34436.87534262901	0.09760504031242306	1569.780289618877
0.3064650920870802	67.71134320680682	-19.416498744060462	0.14050891219469291	34436.87534262901	0.09760504031242306	1569.780289618877
0.31075790265305975	67.47640054246735	-19.42226179554736	0.14149008151146775	33826.01438780058	0.10555498227190584	1569.8801545686704
0.31075790265305975	67.47640054246735	-19.42226179554736	0.14149008151146775	33826.01438780058	0.10555498227190584	1569.8801545686704
0.31075790265305975	67.47640054246735	-19.42226179554736	0.14149008151146775	33826.01438780058	0.10555498227190584	1569.8801545686704
0.31075790265305975	67.47640054246735	-19.42226179554736	0.14149008151146775	33826.01438780058	0.10555498227190584	1569.8801545686704
0.31075790265305975	67.47640054246735	-19.42226179554736	0.14149008151146775	33826.01438780058	0.10555498227190584	1569.8801545686704
0.3038559212174179	68.0030355121857	-19.40818948909635	0.14051552232449815	34525.01719618037	0.11961956401543011	1570.1539121853928
0.3015664438056025	68.11132504474513	-19.404407781725915	0.13990127516577755	34680.99499748424	0.12574960918596703	1569.9353940512456
0.3015664438056025	68.11132504474513	-19.404407781725915	0.13990127516577755	34680.99499748424	0.12574960918596703	1569.9353940512456
0.30994556319211325	67.45639735292728	-19.42385853916576	0.14103656112142401	33342.49133439019	0.143498578343923	1573.9967539691725
0.30663363869520954	67.57520010657629	-19.414821482500148	0.14002141994472728	33486.81997409692	0.1604990021518206	1571.1605593899808
0.30663363869520954	67.57520010657629	-19.414821482500148	0.14002141994472728	33486.81997409692	0.1604990021518206	1571.1605593899808
0.3041585351985181	67.77364623784723	-19.408290289551132	0.13970814003247597	33896.515679473785	0.15242210009839907	1570.6940266562835
0.3032462581956976	67.85520417292291	-19.40559883406708	0.1396245459891037	34048.659916657074	0.1504643145930779	1570.8511102615487
0.3032462581956976	67.85520417292291	-19.40559883406708	0.1396245459891037	34048.659916657074	0.1504643145930779	1570.8511102615487
0.3032462581956976	67.85520417292291	-19.40559883406708	0.1396245459891037	34048.659916657074	0.1504643145930779	1570.8511102615487
0.3032462581956976	67.85520417292291	-19.40559883406708	0.1396245459891037	34048.659916657074	0.1504643145930779	1570.8511102615487
0.3042719408550688	67.67265705046376	-19.413512370080472	0.13934402849458732	33676.058310490356	0.1658546193658442	1572.641430660797
0.3042719408550688	67.67265705046376	-19.413512370080472	0.13934402849458732	33676.058310490356	0.1658546193658442	1572.641430660797
0.3042719408550688	67.67265705046376	-19.413512370080472	0.13934402849458732	33676.058310490356	0.1658546193658442	1572.641430660797
0.3042719408550688	67.67265705046376	-19.413512370080472	0.13934402849458732	33676.058310490356	0.1658546193658442	1572.641430660797
0.3042719408550688	67.67265705046376	-19.413512370080472	0.13934402849458732	33676.058310490356	0.1658546193658442	1572.641430660797
0.31028653184344507	67.41625212206642	-19.421112345041657	0.1410237098760445	33191.14452594697	0.15281389777886073	1573.458643802892
0.31028653184344507	67.41625212206642	-19.421112345041657	0.1410237098760445	33191.14452594697	0.15281389777886073	1573.458643802892
0.31552854564231064	67.07662449160638	-19.426573180027514	0.14196492406843114	33120.863863341896	0.10846954007826798	1575.7348842798617
0.31317233374097286	67.31986287113335	-19.418383487414598	0.14192857225765215	33678.14093809182	0.09743462466355735	1573.4109099223604
0.31317233374097286	67.31986287113335	-19.418383487414598	0.14192857225765215	33678.14093809182	0.09743462466355735	1573.4109099223604
0.3080455634176694	67.73599231464488	-19.408316258048185	0.1413363766156191	34298.28377497894	0.101924520136684	1568.7821451472066
0.31285015679497047	67.36091569896215	-19.420672444449327	0.14195553851817452	33913.088758784244	0.08818582955299022	1571.426957682256
0.31285015679497047	67.36091569896215	-19.420672444449327	0.14195553851817452	33913.088758784244	0.08818582955299022	1571.426957682256
0.30814480904655717	67.64015731101738	-19.416785752071437	0.140982132039553	34214.93039053794	0.10082440965360576	1567.9899855658964
0.30814480904655717	67.64015731101738	-19.416785752071437	0.140982132039553	34214.93039053794	0.10082440965360576	1567.9899855658964
0.30814480904655717	67.64015731101738	-19.416785752071437	0.140982132039553	34214.93039053794	0.10082440965360576	1567.9899855658964
0.31018116906811044	67.55976223928641	-19.415656686535677	0.14157665707549325	34103.33849093158	0.09628374762811094	1568.6070734395012
0.30496441529499274	67.95211229151168	-19.407254933813576	0.14081700052838145	34432.66702449664	0.11810644330610397	1569.9632903383779
0.30496441529499274	67.95211229151168	-19.407254933813576	0.14081700052838145	34432.66702449664	0.11810644330610397	1569.9632903383779
0.30496441529499274	67.95211229151168	-19.407254933813576	0.14081700052838145	34432.66702449664	0.11810644330610397	1569.9632903383779
0.30496441529499274	67.95211229151168	-19.407254933813576	0.14081700052838145	34432.66702449664	0.11810644330610397	1569.9632903383779
0.30432046372889954	67.96525687945604	-19.40109250741812	0.1405740257835399	34782.45181065989	0.0993975042310021	1567.9765419176367
0.30432046372889954	67.96525687945604	-19.40109250741812	0.1405740257835399	34782.45181065989	0.0993975042310021	1567.9765419176367
0.30432046372889954	67.96525687945604	-19.40109250741812	0.1405740257835399	34782.45181065989	0.0993975042310021	1567.9765419176367
0.2984756283162109	68.51917614629204	-19.390859927601486	0.1401306511610476	36235.51313936369	0.07301096722851973	1565.7337289518687
0.2984756283162109	68.51917614629204	-19.390859927601486	0.1401306511610476	36235.51313936369	0.07301096722851973	1565.7337289518687
0.2984756283162109	68.51917614629204	-19.390859927601486	0.1401306511610476	36235.51313936369	0.07301096722851973	1565.7337289518687
0.2984756283162109	68.51917614629204	-19.390859927601486	0.1401306511610476	36235.51313936369	0.07301096722851973	1565.7337289518687
0.2984756283162109	68.51917614629204	-19.390859927601486	0.1401306511610476	36235.51313936369	0.07301096722851973	1565.7337289518687
0.2984756283162109	68.51917614629204	-19.390859927601486	0.1401306511610476	36235.51313936369	0.07301096722851973	1565.7337289518687
0.2984756283162109	68.51917614629204	-19.390859927601486	0.1401306511610476	36235.51313936369	0.07301096722851973	1565.7337289518687
0.30101763106916773	68.37569051055893	-19.391493293999392	0.14073281802841084	36224.764028878286	0.062070693276681174	1565.7634552123072
0.30101763106916773	68.37569051055893	-19.391493293999392	0.14073281802841084	36224.764028878286	0.062070693276681174	1565.7634552123072
0.297994573601297	68.59596855151337	-19.38481701311071	0.14021857232391152	36793.43848282493	0.05627980967765074	1567.4027665832512
0.29976333932987365	68.49019550545933	-19.392099440799168	0.14061619109470022	36744.65673635609	0.05096238013198712	1563.9985382075251
0.29976333932987365	68.49019550545933	-19.392099440799168	0.14061619109470022	36744.65673635609	0.05096238013198712	1563.9985382075251
0.2993067011464844	68.5969816816888	-19.38913088743384	0.14084014191766353	37220.60465291484	0.04106941779601155	1563.6398432962592
0.2993067011464844	68.5969816816888	-19.38913088743384	0.14084014191766353	37220.60465291484	0.04106941779601155	1563.6398432962592
0.2993067011464844	68.5969816816888	-19.38913088743384	0.14084014191766353	37220.60465291484	0.04106941779601155	1563.6398432962592
0.2993067011464844	68.5969816816888	-19.38913088743384	0.14084014191766353	37220.60465291484	0.04106941779601155	1563.6398432962592
0.2993067011464844	68.5969816816888	-19.38913088743384	0.14084014191766353	37220.60465291484	0.04106941779601155	1563.6398432962592
0.2993067011464844	68.5969816816888	-19.38913088743384	0.14084014191766353	37220.60465291484	0.04106941779601155	1563.6398432962592
0.298688094948326	68.5960856353929	-19.391960132506245	0.14054538211920586	37088.76985038094	0.04577469071609076	1563.8467985837763
0.298688094948326	68.5960856353929	-19.391960132506245	0.14054538211920586	37088.76985038094	0.04577469071609076	1563.8467985837763
0.298688094948326	68.5960856353929	-19.391960132506245	0.14054538211920586	37088.76985038094	0.04577469071609076	1563.8467985837763
0.30069984510227293	68.38968869343583	-19.395157975040103	0.14064181360593989	36164.23863133449	0.06551791581015867	1564.3574268442237
0.30069984510227293	68.38968869343583	-19.395157975040103	0.14064181360593989	36164.23863133449	0.06551791581015867	1564.3574268442237
0.3014571180855106	68.28439090108232	-19.39354011485893	0.14056216012890543	36241.07545058086	0.057217543879975886	1567.3114331334693
0.3014571180855106	68.28439090108232	-19.39354011485893	0.14056216012890543	36241.07545058086	0.057217543879975886	1567.3114331334693
0.3014571180855106	68.28439090108232	-19.39354011485893	0.14056216012890543	36241.07545058086	0.057217543879975886	1567.3114331334693
0.3014571180855106	68.28439090108232	-19.39354011485893	0.14056216012890543	36241.07545058086	0.057217543879975886	1567.3114331334693
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.30160745964630825	68.23415599076507	-19.403355556589922	0.1404254184569227	35653.14332012557	0.07760385103385362	1566.007861681157
0.2998285995922688	68.3501872661662	-19.399630294063787	0.1400723690266956	35883.68981901512	0.07716678479001975	1566.4703561450578
0.2998285995922688	68.3501872661662	-19.399630294063787	0.1400723690266956	35883.68981901512	0.07716678479001975	1566.4703561450578
0.2998285995922688	68.3501872661662	-19.399630294063787	0.1400723690266956	35883.68981901512	0.07716678479001975	1566.4703561450578
0.2998285995922688	68.3501872661662	-19.399630294063787	0.1400723690266956	35883.68981901512	0.07716678479001975	1566.4703561450578
0.2998285995922688	68.3501872661662	-19.399630294063787	0.1400723690266956	35883.68981901512	0.07716678479001975	1566.4703561450578
0.3002138495145978	68.40883184820369	-19.394864484601108	0.1404931248624746	36133.3306834408	0.0685288460797201	1564.6216872027449
0.3002138495145978	68.40883184820369	-19.394864484601108	0.1404931248624746	36133.3306834408	0.0685288460797201	1564.6216872027449
0.3002138495145978	68.40883184820369	-19.394864484601108	0.1404931248624746	36133.3306834408	0.0685288460797201	1564.6216872027449
0.3002138495145978	68.40883184820369	-19.394864484601108	0.1404931248624746	36133.3306834408	0.0685288460797201	1564.6216872027449
0.3002138495145978	68.40883184820369	-19.394864484601108	0.1404931248624746	36133.3306834408	0.0685288460797201	1564.6216872027449
0.3002138495145978	68.40883184820369	-19.394864484601108	0.1404931248624746	36133.3306834408	0.0685288460797201	1564.6216872027449
0.3076710838319588	67.86972014759472	-19.406564677716553	0.14172249789898622	35272.14071789164	0.06411666448131378	1566.6590596788608
0.3076710838319588	67.86972014759472	-19.406564677716553	0.14172249789898622	35272.14071789164	0.06411666448131378	1566.6590596788608
